loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,grade,annual_inc,issue_d,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,last_pymnt_d,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,term_ 36 months,term_ 60 months,emp_length_1 year,emp_length_10+ years,emp_length_2 years,emp_length_3 years,emp_length_4 years,emp_length_5 years,emp_length_6 years,emp_length_7 years,emp_length_8 years,emp_length_9 years,emp_length_< 1 year,home_ownership_MORTGAGE,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not Verified,verification_status_Source Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding
12000,12000,12000,0.1037,389.3,1,75000,12,16.46,3,0,8,0,3814,0.254,23,0,0,0,13219.26087,13219.26,1219.26,0,30,8162.23,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6000,6000,6000,0.0579,181.97,0,31200,12,28.81,0,0,16,0,33522,0.292,28,0,0,0,6550.577356,6550.58,550.58,0,48,202.08,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3000,3000,2975,0.0579,90.99,0,76000,12,17.31,0,0,9,0,6423,0.129,21,0,0,0,3242.195857,3215.18,242.2,0,36,1158.95,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4500,4500,4500,0.1268,101.66,2,78000,12,27.75,0,2,18,0,19748,0.326,62,0,0,0,6099.033541,6099.03,1599.03,0,72,101.09,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,3500,3500,0.0729,69.79,0,33600,12,7.75,0,0,10,0,2969,0.116,38,0,0,0,4161.239998,4161.24,661.24,0,68,829.64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,16000,16000,0.1037,342.88,1,60000,12,16.3,0,0,13,0,6236,0.128,18,0,0,0,19679.94433,19679.94,3679.94,0,55,8050.42,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8875,8875,8625,0.0766,276.73,0,33000,12,29.93,0,0,5,0,7037,0.691,16,0,0,0,9848.762275,9571.33,973.76,0,44,3228.58,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10950,10950,10950,0.1111,359.06,1,60000,12,17.94,0,1,10,0,14833,0.568,24,0,0,0,12926.14422,12926.14,1976.14,0,48,396.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9800,9800,9800,0.1491,232.68,3,32500,12,12.89,0,0,11,1,8111,0.474,18,0,0,0,9946.55,9946.55,3576.34,0,59,232.68,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,25000,24975,0.1788,633.21,4,99800,12,8.21,0,2,11,1,13498,0.75,21,0,0,0,37552.08,37514.53,12552.08,0,66,6551.87,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,0.1714,299.14,4,72000,12,14.23,0,0,13,0,10691,0.91,22,0,0,0,17211.41161,17211.41,5211.41,0,59,5261.37,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2500,2500,2500,0.0729,77.53,0,15600,12,14.46,0,0,8,0,2037,0.522,17,0,0,0,2790.865659,2790.87,290.87,0,48,85.18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6000,6000,6000,0.0963,192.57,1,78000,12,1.8,0,1,8,0,4140,0.174,14,0,0,0,6909.729564,6909.73,909.73,0,45,1142.52,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3000,3000,3000,0.0542,90.48,0,95000,12,8.08,0,0,6,0,1687,0.027,17,0,0,0,3257.260315,3257.26,257.26,0,48,98.56,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18825,18825,18825,0.1343,432.49,2,33000,12,24.18,0,1,6,0,19617,0.684,32,0,0,0,12974.7,12974.7,5156.22,0,45,65.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,10000,10000,0.1454,344.41,3,100000,12,15.58,2,0,7,0,35291,0.869,31,0,0,0,12398.53093,12398.53,2398.53,0,48,350.68,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30000,30000,29975,0.1751,753.83,4,170004,12,7.45,0,0,17,0,34248,0.705,23,0,0,0,45229.3199,45191.63,15229.32,0,79,1507.18,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7600,7600,7600,0.06,231.21,1,42000,12,18,0,1,8,0,13289,0.633,34,0,0,0,8683.51277,8683.51,1083.51,0,51,807.49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000,5000,5000,0.1528,174.02,3,41004,12,11.15,0,1,5,0,6715,0.699,25,0,0,0,6288.304272,6288.3,1273.3,15,56,11.09,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15000,15000,15000,0.1268,503.11,2,60000,12,14.92,1,0,4,0,0,0.0858,19,0,0,0,18111.5422,18111.54,3111.54,0,48,555.04,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,5000,5000,0.0542,150.8,0,44400,12,6.76,0,0,17,0,120881,0.011,31,0,0,0,5423.333979,5423.33,423.33,0,52,311.42,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000,10000,10000,0.1111,327.91,1,36000,12,18.33,0,1,5,0,4595,0.308,11,0,0,0,11804.68932,11804.69,1804.69,0,48,366.92,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4800,4800,4800,0.1306,161.87,2,45000,12,15.87,0,2,6,0,15837,0.858,9,0,0,0,5757.338404,5757.34,957.34,0,47,482.93,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3000,3000,3000,0.0766,93.54,0,66000,12,24.2,0,2,13,0,2877,0.234,46,0,0,0,3367.410205,3367.41,367.41,0,48,105.85,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13200,13200,13175,0.1528,459.4,3,110000,12,10.4,1,2,9,0,93192,0.744,27,0,0,0,16567.24953,16535.87,3352.25,15.00000002,56,16.26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4500,4500,4500,0.1037,145.99,1,86000,12,3.87,0,0,8,1,8697,0.945,13,0,0,0,4719.424458,4719.42,219.42,0,22,3990.49,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9000,9000,9000,0.1417,308.35,2,34000,12,17.89,0,1,5,0,3894,0.708,13,0,0,0,2584.57,2584.57,691.85,0,21,308.35,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3500,3500,3500,0.138,119.29,2,74000,12,18.19,0,1,18,1,2618,0.476,29,0,0,0,4286.561941,4286.56,786.56,0,52,474.64,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6700,6700,6700,0.0692,206.64,0,21600,12,23.89,0,1,9,0,6816,0.306,12,0,0,0,2941.55,2941.55,424.7,0,32,206.64,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5300,5300,5300,0.138,122.78,2,27996,12,0.64,0,3,3,0,442,0.34,4,0,0,0,6085.522136,6085.52,785.52,0,30,4498.88,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8000,8000,8000,0.1268,268.33,2,43000,12,12.92,0,3,5,0,1824,0.434,13,0,0,0,9659.454029,9659.45,1659.45,0,48,295.47,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,0.0729,372.12,0,62400,12,4.4,0,0,4,0,6690,0.625,7,0,0,0,13374.76833,13374.77,1374.77,0,38,1855.48,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,5000,5000,0.1417,171.31,2,36000,12,14.13,0,1,3,0,1377,0.984,8,0,0,0,2094.16,2094.16,480.23,0,28,171.31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4500,4500,4500,0.1306,102.53,2,48000,12,9.28,0,3,7,0,14126,0.581,8,0,0,0,4983.609799,4983.61,483.61,0,34,109.69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,6000,5750,0.1,193.61,1,49200,12,12.32,0,0,7,0,13940,0.512,14,0,0,0,6969.672675,6679.27,969.67,0,48,210.44,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,2000,0.1074,65.24,1,40000,12,18.93,0,0,6,0,982,0.578,11,0,0,0,2101.003571,2101,101,0,22,1776.78,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5500,5500,5500,0.1037,117.87,1,52368,12,16.77,0,0,11,0,4987,0.228,36,0,0,0,6430.758773,6430.76,930.76,0,43,3849.02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000,1000,1000,0.1037,32.45,1,40000,12,8.52,0,1,10,0,1529,0.163,25,0,0,0,1163.791361,1163.79,163.79,0,45,191.17,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,20000,19975,0.1417,685.21,2,95000,12,20.1,1,1,16,0,23646,0.355,32,0,0,0,24359.56958,24329.12,4359.57,0,51,1190.73,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8000,8000,8000,0.0963,256.76,1,40000,12,27.96,0,2,10,0,9428,0.561,39,0,0,0,9242.945647,9242.95,1242.95,0,48,269.48,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7000,7000,7000,0.1491,242.35,3,41520,12,20.35,0,1,10,0,5794,0.748,22,0,0,0,2533.4,2533.4,640.57,0,28,246.01,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,10000,10000,0.0692,308.41,0,50000,12,20.3,0,0,17,0,14154,0.233,32,0,0,0,11102.57365,11102.57,1102.57,0,48,313.4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31825,31825,31800,0.1825,812.49,5,56000,12,14.53,0,1,12,0,45061,0.827,34,0,0,0,21572.87,21556.07,10448.31,0,42,79.25,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,0.1268,271.08,2,117000,12,9.55,0,0,9,0,17259,0.842,15,0,0,0,13769.54734,13769.55,1769.55,0,34,274.55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,0.1677,296.75,4,45000,12,12.75,1,2,7,0,7773,0.75,15,0,0,0,17417.55998,17417.56,5417.56,0,63,4089.3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,0.1343,275.69,2,52360,12,15.77,0,2,11,0,27500,0.833,21,0,0,0,12527.72597,12527.73,527.73,0,13,11704.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000,10000,10000,0.1417,342.61,2,144000,12,14.15,0,1,16,0,91085,0.694,31,0,0,0,11693.13694,11693.14,1693.14,0,34,5884.15,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000,20000,20000,0.1528,478.75,3,65004,12,11.32,0,0,4,0,1626,0.141,16,0,0,0,20506.8617,20506.86,506.86,0,18,20032.53,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2400,2400,2395.586046,0.0729,74.43,0,41000,12,1.26,0,0,3,0,1978,0.124,9,0,0,0,2494.35,2468.39,94.04,0,21,74.43,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6000,6000,6000,0.1491,207.73,3,33600,12,2.86,1,1,7,0,1244,0.244,9,0,0,0,7478.173143,7478.17,1478.17,0,48,221.08,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3300,3300,3300,0.1037,107.06,1,37500,12,5.47,0,0,8,0,2623,0.298,13,0,0,0,3869.158042,3869.16,554.16,15.00000001,48,108.27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8000,8000,7975,0.164,196.25,4,150000,12,10.59,0,1,12,1,13736,0.485,22,0,0,0,11592.16,11555.93,3592.16,0,60,2380.19,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3000,3000,3000,0.1306,101.17,2,149400,12,9.58,0,0,11,0,19310,0.993,25,0,0,0,1626.23,1626.23,406.63,0,25,101.17,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4500,4500,4450,0.0579,136.48,0,38000,12,7.58,0,1,7,0,3775,0.13,17,0,0,0,4707.937941,4655.63,207.94,0,31,3351,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20000,20000,19725,0.0963,641.88,1,71000,12,19.49,0,0,10,0,9630,0.224,15,0,0,0,23107.47507,22789.75,3107.48,0,48,667.61,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000,5000,5000,0.1602,121.65,3,100000,12,1.52,0,2,3,0,5588,0.86,7,0,0,0,7298.401132,7298.4,2298.4,0,72,121.05,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11200,11200,11200,0.1417,261.6,2,25800,12,17.77,0,3,10,0,4655,0.435,19,0,0,0,15588.83001,15588.83,4388.83,0,71,1968.92,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6400,6400,6400,0.1491,151.96,3,35000,12,12.96,0,1,3,0,150,0.1,5,0,0,0,9117.014215,9117.01,2717.01,0,72,151.37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12000,12000,12000,0.0766,374.16,0,60000,12,11.1,0,2,5,0,6863,0.516,23,0,0,0,12620.06155,12620.06,620.06,0,27,18.66,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13000,13000,13000,0.1825,331.89,5,60000,12,17.18,0,2,10,0,13149,0.797,16,0,0,0,17904.47452,17904.47,4904.47,0,46,8296.89,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30000,30000,29975,0.1862,771.96,5,93468,12,18.87,1,1,11,0,22739,0.663,36,0,0,0,25105.65,25084.81,11286.39,0,46,36.37,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12375,12375,12375,0.1565,298.64,3,75000,12,22.53,0,0,14,0,44693,0.955,30,0,0,0,17111.15524,17111.16,4736.16,0,49,731.25,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,10000,10000,0.1306,337.23,2,56000,12,16.67,0,0,10,0,11379,0.612,28,0,0,0,12140.21827,12140.22,2140.22,0,48,351.01,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3900,3900,3900,0.138,90.35,2,42000,12,20.46,0,1,15,0,13825,0.532,24,0,0,0,3945.125,3945.12,45.12,0,20,3946.77,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,4000,4000,0.1751,100.52,4,45252,12,19.49,0,0,6,0,9063,0.985,8,0,0,0,6030.297409,6030.3,2030.3,0,72,99.61,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15000,15000,14950,0.1565,361.99,3,52000,12,22.38,1,0,11,1,10130,0.501,21,0,0,0,19680.23803,19614.64,4680.24,0,47,9558.23,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5600,5600,5600,0.1037,181.68,1,57995,12,10.76,0,3,4,0,7295,0.419,7,0,0,0,6530.841778,6530.84,930.84,0,52,721.82,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,6000,6000,0.0729,186.06,0,70000,12,10.35,0,0,10,0,4928,0.138,23,0,0,0,6173.226616,6173.23,173.23,0,23,5431.88,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13750,13750,13725,0.1825,351.04,5,80000,12,18.9,1,1,12,0,11111,0.726,33,0,0,0,1996.77,1993.17,820.05,0,13,351.04,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,0.1306,404.68,2,33600,12,22.36,0,1,6,1,3536,0.599,21,0,0,0,809.36,809.36,257.88,0,18,404.68,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3500,3500,3500,0.1491,83.1,3,39996,12,16.68,0,0,4,0,3094,0.703,6,0,0,0,1198.41,1198.41,523.79,14.95695364,32,83.1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7500,7500,7500,0.0963,240.71,1,40906,12,20.97,0,0,14,0,997,0.498,30,0,0,0,7988.623293,7988.62,488.62,0,28,6066.08,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35000,35000,34950,0.1306,797.44,2,137000,12,0.18,0,1,5,0,772,0.09,17,0,0,0,42343.51039,42283.02,7343.51,0,41,16355.93,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000,5000,5000,0.1111,163.96,1,38000,12,14.43,0,3,8,0,1501,0.357,21,0,0,0,3262.89,3262.89,679.69,0,33,163.96,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11000,11000,11000,0.1074,237.75,1,42996,12,12.14,0,1,5,0,139,0.013,15,0,0,0,13247.80446,13247.8,2247.8,0,37,6831.51,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30000,30000,29950,0.2048,802.86,6,69996,12,6.26,0,0,4,0,8945,0.952,21,0,0,0,42676.17774,42605.05,12676.18,0,46,15411.35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,12000,12000,0.1417,280.28,2,48000,12,13.63,0,1,8,0,5700,0.633,23,0,0,0,14908.78297,14908.78,2908.78,0,36,8482.73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6000,6000,6000,0.1,193.61,1,79992,12,21.75,1,0,13,0,16156,0.745,30,0,0,0,6926.122615,6926.12,926.12,0,47,1517.22,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35000,35000,35000,0.1825,893.54,5,120000,12,14.14,0,0,11,0,29965,0.755,24,0,0,0,42808.19846,42808.2,7808.2,0,35,29419.02,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000,6000,6000,0.1268,201.25,2,42000,12,22.54,0,2,13,0,13320,0.694,31,0,0,0,7034.242689,7034.24,1034.24,0,39,2824.16,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2500,2500,2500,0.0766,77.95,0,103000,12,20.96,0,1,4,0,0,0.2192,35,0,0,0,2806.175171,2806.18,306.18,0,48,91.17,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2225,2225,1975,0.0766,69.38,0,52500,12,8.14,0,0,3,0,2623,0.61,7,0,0,0,2361.488027,2096.15,136.49,0,31,1671.01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10000,10000,10000,0.0579,303.27,0,82500,12,0.04,0,0,6,0,111,0.002,18,0,0,0,10095.62,10095.62,95.62,0,18,9793.37,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000,3000,3000,0.1268,100.63,2,51600,12,10.56,1,1,4,0,9354,0.603,12,0,0,0,3031.95,3031.95,31.95,0,20,3032.95,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
